  0.746  8.670 -64.72 -59.24 -54.28 -49.59 -45.07 -40.67 -36.36 -32.11 -27.82 -23.30 -18.17 -11.79  -3.54   0.35  -1.21  -6.95 -13.59 -18.75 -22.76 -25.99 -28.67 -31.10 -33.52 -35.91 -38.13 -40.19 -42.13 -44.03 -46.71 -48.61 -50.40 -52.11 -53.77 -55.40 -57.05 -59.63 -61.35 -62.97 -64.54 -66.07
  0.762  8.797 -65.44 -59.97 -55.00 -50.32 -45.81 -41.42 -37.15 -32.95 -28.76 -24.40 -19.52 -13.57  -5.74   0.34  -0.60  -5.16 -12.05 -17.55 -21.79 -25.18 -27.97 -30.48 -32.95 -35.39 -37.64 -39.73 -41.69 -43.60 -46.29 -48.20 -49.99 -51.71 -53.38 -55.01 -56.66 -59.25 -60.97 -62.60 -64.17 -65.70
  0.779  8.925 -66.15 -60.69 -55.73 -51.04 -46.53 -42.16 -37.92 -33.78 -29.68 -25.44 -20.79 -15.22  -7.93  -0.27  -0.20  -3.50 -10.40 -16.28 -20.79 -24.34 -27.25 -29.84 -32.38 -34.86 -37.15 -39.26 -41.24 -43.17 -45.86 -47.78 -49.58 -51.31 -52.98 -54.62 -56.28 -58.86 -60.59 -62.22 -63.80 -65.34
  0.796  9.053 -66.85 -61.41 -56.44 -51.75 -47.25 -42.89 -38.67 -34.58 -30.56 -26.45 -21.99 -16.75 -10.00  -1.70   0.13  -2.14  -8.67 -14.93 -19.72 -23.47 -26.51 -29.19 -31.79 -34.32 -36.65 -38.79 -40.79 -42.73 -45.43 -47.37 -49.17 -50.91 -52.59 -54.23 -55.89 -58.48 -60.21 -61.84 -63.43 -64.97
  0.813  9.180 -67.55 -62.12 -57.15 -52.46 -47.96 -43.61 -39.42 -35.37 -31.41 -27.42 -23.14 -18.19 -11.92  -3.70   0.37  -1.18  -6.87 -13.49 -18.61 -22.56 -25.74 -28.53 -31.20 -33.78 -36.15 -38.32 -40.34 -42.30 -45.00 -46.95 -48.76 -50.51 -52.19 -53.84 -55.50 -58.09 -59.83 -61.47 -63.05 -64.60
  0.831  9.307 -68.23 -62.83 -57.85 -53.16 -48.66 -44.32 -40.15 -36.14 -32.25 -28.35 -24.23 -19.53 -13.70  -5.93   0.32  -0.57  -5.09 -11.96 -17.42 -21.61 -24.95 -27.84 -30.59 -33.23 -35.64 -37.84 -39.89 -41.86 -44.57 -46.53 -48.35 -50.10 -51.79 -53.45 -55.11 -57.71 -59.45 -61.09 -62.68 -64.23
  0.849  9.435 -68.91 -63.53 -58.55 -53.85 -49.35 -45.02 -40.87 -36.89 -33.06 -29.25 -25.27 -20.80 -15.35  -8.13  -0.36  -0.17  -3.45 -10.32 -16.16 -20.62 -24.12 -27.13 -29.96 -32.66 -35.12 -37.35 -39.43 -41.42 -44.13 -46.10 -47.94 -49.70 -51.39 -53.05 -54.73 -57.32 -59.06 -60.71 -62.31 -63.86
  0.867  9.562 -69.58 -64.22 -59.25 -54.54 -50.03 -45.71 -41.57 -37.63 -33.85 -30.13 -26.27 -22.00 -16.89 -10.20  -1.85   0.15  -2.11  -8.60 -14.82 -19.57 -23.27 -26.40 -29.32 -32.09 -34.59 -36.86 -38.96 -40.97 -43.70 -45.68 -47.52 -49.29 -50.99 -52.66 -54.34 -56.93 -58.68 -60.33 -61.93 -63.49
  0.886  9.690 -70.23 -64.91 -59.94 -55.22 -50.71 -46.39 -42.27 -38.36 -34.63 -30.98 -27.24 -23.15 -18.32 -12.13  -3.91   0.38  -1.15  -6.81 -13.40 -18.46 -22.37 -25.65 -28.67 -31.50 -34.05 -36.36 -38.49 -40.52 -43.25 -45.25 -47.11 -48.88 -50.59 -52.26 -53.94 -56.54 -58.29 -59.95 -61.55 -63.11
  0.906  9.818 -70.87 -65.60 -60.62 -55.90 -51.39 -47.07 -42.96 -39.08 -35.39 -31.81 -28.17 -24.24 -19.67 -13.91  -6.16   0.29  -0.55  -5.05 -11.87 -17.29 -21.44 -24.87 -27.99 -30.90 -33.51 -35.85 -38.01 -40.07 -42.81 -44.82 -46.69 -48.47 -50.19 -51.87 -53.55 -56.15 -57.91 -59.57 -61.17 -62.74
  0.926  9.945 -71.50 -66.28 -61.31 -56.58 -52.06 -47.74 -43.64 -39.78 -36.14 -32.62 -29.08 -25.29 -20.95 -15.57  -8.37  -0.47  -0.15  -3.42 -10.25 -16.05 -20.45 -24.06 -27.29 -30.28 -32.95 -35.34 -37.53 -39.61 -42.36 -44.38 -46.26 -48.06 -49.78 -51.47 -53.16 -55.76 -57.52 -59.18 -60.79 -62.36
  0.946 10.072 -72.12 -66.95 -61.99 -57.25 -52.72 -48.40 -44.32 -40.48 -36.87 -33.41 -29.96 -26.30 -22.16 -17.11 -10.46  -2.04   0.17  -2.09  -8.54 -14.72 -19.42 -23.21 -26.57 -29.65 -32.38 -34.81 -37.04 -39.15 -41.90 -43.94 -45.84 -47.64 -49.38 -51.07 -52.76 -55.37 -57.13 -58.80 -60.41 -61.99
  0.967 10.200 -72.72 -67.62 -62.66 -57.92 -53.39 -49.07 -44.99 -41.17 -37.60 -34.19 -30.81 -27.28 -23.32 -18.56 -12.40  -4.15   0.39  -1.14  -6.77 -13.31 -18.33 -22.33 -25.83 -29.00 -31.80 -34.28 -36.54 -38.68 -41.44 -43.50 -45.41 -47.22 -48.97 -50.66 -52.36 -54.97 -56.74 -58.41 -60.03 -61.60
  0.988 10.328 -73.30 -68.29 -63.34 -58.59 -54.04 -49.72 -45.65 -41.85 -38.31 -34.95 -31.65 -28.22 -24.42 -19.92 -14.20  -6.43   0.26  -0.53  -5.02 -11.80 -17.17 -21.40 -25.05 -28.33 -31.20 -33.74 -36.04 -38.20 -40.97 -43.05 -44.97 -46.80 -48.55 -50.26 -51.96 -54.57 -56.35 -58.02 -59.64 -61.22
  1.010 10.455 -73.86 -68.94 -64.01 -59.25 -54.70 -50.38 -46.31 -42.53 -39.01 -35.70 -32.47 -29.14 -25.49 -21.22 -15.87  -8.67  -0.57  -0.12  -3.40 -10.19 -15.94 -20.43 -24.25 -27.64 -30.59 -33.18 -35.53 -37.72 -40.50 -42.60 -44.54 -46.38 -48.14 -49.85 -51.56 -54.17 -55.95 -57.63 -59.25 -60.84
  1.033 10.582 -74.41 -69.59 -64.68 -59.92 -55.36 -51.03 -46.97 -43.20 -39.71 -36.44 -33.27 -30.03 -26.51 -22.44 -17.43 -10.77  -2.22   0.20  -2.07  -8.49 -14.63 -19.41 -23.41 -26.93 -29.96 -32.61 -35.00 -37.23 -40.02 -42.14 -44.09 -45.94 -47.72 -49.44 -51.16 -53.77 -55.55 -57.23 -58.86 -60.45
  1.056 10.710 -74.92 -70.23 -65.34 -60.58 -56.01 -51.68 -47.62 -43.87 -40.41 -37.18 -34.06 -30.90 -27.50 -23.62 -18.89 -12.73  -4.38   0.40  -1.12  -6.74 -13.23 -18.33 -22.54 -26.19 -29.31 -32.03 -34.47 -36.73 -39.54 -41.67 -43.64 -45.51 -47.29 -49.02 -50.75 -53.36 -55.15 -56.83 -58.47 -60.06
  1.079 10.838 -75.42 -70.87 -66.01 -61.24 -56.67 -52.33 -48.27 -44.53 -41.09 -37.90 -34.84 -31.76 -28.47 -24.75 -20.28 -14.55  -6.70   0.23  -0.51  -5.00 -11.74 -17.18 -21.62 -25.42 -28.65 -31.44 -33.92 -36.22 -39.04 -41.20 -43.19 -45.07 -46.86 -48.60 -50.34 -52.95 -54.75 -56.43 -58.07 -59.67
  1.104 10.965 -75.88 -71.49 -66.67 -61.90 -57.32 -52.98 -48.93 -45.19 -41.78 -38.62 -35.61 -32.59 -29.41 -25.83 -21.59 -16.24  -8.95  -0.68  -0.10  -3.40 -10.15 -15.96 -20.65 -24.62 -27.96 -30.82 -33.36 -35.70 -38.54 -40.72 -42.73 -44.63 -46.43 -48.18 -49.92 -52.54 -54.34 -56.03 -57.67 -59.27
  1.129 11.092 -76.32 -72.10 -67.33 -62.57 -57.98 -53.63 -49.58 -45.86 -42.46 -39.33 -36.37 -33.42 -30.32 -26.88 -22.84 -17.82 -11.07  -2.41   0.23  -2.07  -8.47 -14.66 -19.63 -23.78 -27.24 -30.19 -32.79 -35.18 -38.03 -40.24 -42.27 -44.18 -45.99 -47.75 -49.50 -52.12 -53.93 -55.62 -57.27 -58.87
  1.155 11.220 -76.73 -72.69 -67.99 -63.23 -58.63 -54.28 -50.23 -46.52 -43.14 -40.04 -37.12 -34.23 -31.22 -27.90 -24.05 -19.31 -13.04  -4.63   0.41  -1.12  -6.74 -13.27 -18.55 -22.91 -26.50 -29.54 -32.21 -34.64 -37.50 -39.74 -41.79 -43.72 -45.55 -47.32 -49.08 -51.70 -53.51 -55.21 -56.86 -58.47
  1.182 11.348 -77.11 -73.28 -68.64 -63.89 -59.29 -54.94 -50.89 -47.18 -43.82 -40.75 -37.87 -35.03 -32.10 -28.89 -25.20 -20.73 -14.87  -6.97   0.19  -0.50  -5.01 -11.79 -17.41 -21.99 -25.73 -28.87 -31.60 -34.08 -36.97 -39.24 -41.31 -43.26 -45.10 -46.88 -48.65 -51.28 -53.09 -54.80 -56.45 -58.07
  1.209 11.475 -77.46 -73.84 -69.29 -64.56 -59.96 -55.59 -51.54 -47.84 -44.50 -41.45 -38.61 -35.83 -32.97 -29.86 -26.32 -22.07 -16.58  -9.24  -0.81  -0.07  -3.41 -10.20 -16.18 -21.02 -24.92 -28.17 -30.98 -33.52 -36.42 -38.72 -40.82 -42.79 -44.65 -46.44 -48.21 -50.85 -52.67 -54.38 -56.04 -57.66
  1.238 11.602 -77.78 -74.39 -69.94 -65.23 -60.62 -56.25 -52.20 -48.51 -45.18 -42.16 -39.35 -36.62 -33.83 -30.81 -27.41 -23.36 -18.18 -11.37  -2.62   0.25  -2.09  -8.52 -14.87 -19.99 -24.08 -27.45 -30.34 -32.94 -35.86 -38.20 -40.32 -42.31 -44.19 -45.99 -47.77 -50.41 -52.24 -53.96 -55.62 -57.24
  1.267 11.730 -78.07 -74.92 -70.58 -65.90 -61.29 -56.92 -52.87 -49.19 -45.87 -42.87 -40.09 -37.41 -34.68 -31.75 -28.46 -24.60 -19.69 -13.35  -4.90   0.42  -1.12  -6.78 -13.47 -18.90 -23.19 -26.70 -29.68 -32.34 -35.29 -37.66 -39.82 -41.82 -43.72 -45.53 -47.33 -49.97 -51.80 -53.53 -55.20 -56.82
  1.297 11.857 -78.33 -75.42 -71.22 -66.58 -61.97 -57.59 -53.54 -49.86 -46.56 -43.58 -40.83 -38.19 -35.52 -32.67 -29.50 -25.80 -21.13 -15.19  -7.27   0.13  -0.48  -5.05 -11.97 -17.74 -22.26 -25.91 -29.00 -31.72 -34.70 -37.11 -39.30 -41.33 -43.24 -45.07 -46.88 -49.52 -51.36 -53.09 -54.77 -56.40
  1.329 11.985 -78.57 -75.90 -71.85 -67.25 -62.65 -58.27 -54.22 -50.55 -47.26 -44.30 -41.58 -38.98 -36.36 -33.59 -30.51 -26.96 -22.50 -16.92  -9.56  -0.96  -0.04  -3.43 -10.36 -16.50 -21.27 -25.09 -28.29 -31.09 -34.10 -36.55 -38.77 -40.82 -42.75 -44.60 -46.42 -49.07 -50.92 -52.66 -54.34 -55.97
  1.361 12.113 -78.77 -76.36 -72.47 -67.93 -63.34 -58.96 -54.91 -51.24 -47.96 -45.02 -42.33 -39.77 -37.20 -34.49 -31.51 -28.10 -23.81 -18.54 -11.71  -2.87   0.28  -2.09  -8.64 -15.17 -20.23 -24.23 -27.55 -30.43 -33.48 -35.98 -38.23 -40.31 -42.26 -44.12 -45.95 -48.61 -50.46 -52.21 -53.90 -55.53
  1.395 12.240 -78.95 -76.78 -73.08 -68.61 -64.04 -59.66 -55.61 -51.94 -48.67 -45.75 -43.09 -40.56 -38.03 -35.39 -32.50 -29.21 -25.08 -20.07 -13.71  -5.20   0.42  -1.11  -6.86 -13.73 -19.11 -23.32 -26.78 -29.75 -32.83 -35.38 -37.67 -39.78 -41.76 -43.63 -45.48 -48.14 -50.00 -51.76 -53.45 -55.09
  1.430 12.367 -79.11 -77.18 -73.68 -69.30 -64.75 -60.37 -56.32 -52.66 -49.40 -46.49 -43.85 -41.35 -38.88 -36.29 -33.48 -30.30 -26.31 -21.53 -15.57  -7.61   0.06  -0.46  -5.07 -12.18 -17.92 -22.36 -25.97 -29.05 -32.17 -34.77 -37.10 -39.24 -41.24 -43.14 -45.00 -47.66 -49.54 -51.30 -53.00 -54.65
  1.466 12.495 -79.25 -77.54 -74.27 -69.99 -65.47 -61.09 -57.04 -53.38 -50.13 -47.25 -44.63 -42.16 -39.72 -37.20 -34.46 -31.38 -27.51 -22.92 -17.32  -9.93  -1.14  -0.01  -3.40 -10.51 -16.64 -21.35 -25.12 -28.31 -31.48 -34.14 -36.52 -38.69 -40.72 -42.63 -44.51 -47.18 -49.06 -50.83 -52.54 -54.19
  1.504 12.623 -79.37 -77.88 -74.84 -70.68 -66.19 -61.83 -57.78 -54.13 -50.89 -48.01 -45.41 -42.98 -40.58 -38.10 -35.44 -32.45 -28.68 -24.26 -18.96 -12.10  -3.15   0.30  -2.02  -8.72 -15.25 -20.26 -24.23 -27.54 -30.76 -33.49 -35.91 -38.13 -40.18 -42.12 -44.01 -46.68 -48.58 -50.36 -52.07 -53.73
  1.543 12.750 -79.47 -78.18 -75.39 -71.37 -66.93 -62.58 -58.53 -54.88 -51.65 -48.79 -46.21 -43.80 -41.44 -39.01 -36.41 -33.51 -29.83 -25.55 -20.50 -14.11  -5.53   0.37  -1.04  -6.86 -13.77 -19.11 -23.29 -26.75 -30.02 -32.82 -35.30 -37.55 -39.63 -41.59 -43.50 -46.18 -48.09 -49.88 -51.60 -53.27
  1.583 12.877 -79.55 -78.45 -75.90 -72.05 -67.67 -63.33 -59.29 -55.64 -52.42 -49.57 -47.01 -44.63 -42.30 -39.92 -37.37 -34.55 -30.94 -26.78 -21.96 -15.96  -7.93  -0.12  -0.40  -5.01 -12.17 -17.89 -22.31 -25.92 -29.26 -32.14 -34.67 -36.96 -39.08 -41.06 -42.99 -45.68 -47.60 -49.40 -51.13 -52.80
  1.623 13.005 -79.63 -78.68 -76.39 -72.71 -68.41 -64.09 -60.06 -56.42 -53.20 -50.37 -47.83 -45.47 -43.17 -40.83 -38.33 -35.58 -32.03 -27.97 -23.34 -17.67 -10.20  -1.46   0.01  -3.31 -10.47 -16.59 -21.28 -25.06 -28.47 -31.44 -34.03 -36.37 -38.52 -40.53 -42.48 -45.17 -47.11 -48.91 -50.65 -52.33
  1.665 13.133 -79.68 -78.89 -76.84 -73.37 -69.15 -64.86 -60.84 -57.21 -54.00 -51.17 -48.65 -46.31 -44.04 -41.74 -39.29 -36.61 -33.11 -29.13 -24.65 -19.27 -12.31  -3.50   0.28  -1.93  -8.67 -15.21 -20.20 -24.17 -27.66 -30.72 -33.38 -35.77 -37.95 -39.99 -41.96 -44.66 -46.61 -48.43 -50.18 -51.86
  1.708 13.260 -79.73 -79.07 -77.26 -74.01 -69.90 -65.65 -61.63 -58.01 -54.81 -51.99 -49.49 -47.17 -44.93 -42.66 -40.26 -37.64 -34.16 -30.25 -25.90 -20.77 -14.25  -5.83   0.26  -0.96  -6.80 -13.72 -19.05 -23.24 -26.83 -29.98 -32.71 -35.15 -37.38 -39.45 -41.44 -44.15 -46.11 -47.94 -49.70 -51.39
  1.752 13.387 -79.77 -79.22 -77.64 -74.63 -70.65 -66.44 -62.44 -58.83 -55.63 -52.83 -50.34 -48.04 -45.83 -43.59 -41.23 -38.67 -35.21 -31.34 -27.11 -22.19 -16.05  -8.17  -0.37  -0.35  -4.95 -12.13 -17.84 -22.27 -25.96 -29.22 -32.03 -34.53 -36.79 -38.90 -40.91 -43.63 -45.61 -47.45 -49.22 -50.92
  1.798 13.515 -79.81 -79.35 -77.99 -75.23 -71.40 -67.25 -63.27 -59.66 -56.48 -53.69 -51.21 -48.93 -46.74 -44.53 -42.22 -39.70 -36.25 -32.41 -28.27 -23.53 -17.72 -10.38  -1.83   0.04  -3.24 -10.44 -16.55 -21.25 -25.05 -28.43 -31.33 -33.89 -36.20 -38.34 -40.38 -43.11 -45.10 -46.96 -48.74 -50.45
  1.844 13.643 -79.84 -79.46 -78.31 -75.81 -72.15 -68.08 -64.12 -60.53 -57.35 -54.57 -52.10 -49.84 -47.67 -45.50 -43.22 -40.75 -37.29 -33.47 -29.40 -24.81 -19.28 -12.43  -3.90   0.25  -1.85  -8.63 -15.17 -20.18 -24.11 -27.63 -30.61 -33.24 -35.60 -37.77 -39.84 -42.58 -44.59 -46.46 -48.25 -49.97
  1.892 13.770 -79.86 -79.56 -78.58 -76.35 -72.90 -68.92 -65.00 -61.42 -58.25 -55.48 -53.03 -50.78 -48.63 -46.48 -44.24 -41.81 -38.33 -34.51 -30.51 -26.05 -20.76 -14.34  -6.22   0.13  -0.88  -6.76 -13.70 -19.04 -23.13 -26.79 -29.88 -32.58 -34.99 -37.20 -39.30 -42.05 -44.08 -45.96 -47.76 -49.49
  1.941 13.898 -79.88 -79.63 -78.83 -76.87 -73.64 -69.78 -65.90 -62.34 -59.18 -56.42 -53.98 -51.75 -49.62 -47.50 -45.28 -42.90 -39.38 -35.54 -31.58 -27.23 -22.15 -16.10  -8.52  -0.62  -0.29  -4.89 -12.11 -17.84 -22.10 -25.92 -29.12 -31.90 -34.37 -36.62 -38.75 -41.51 -43.56 -45.46 -47.27 -49.01
  1.991 14.025 -79.89 -79.70 -79.04 -77.35 -74.38 -70.65 -66.84 -63.30 -60.15 -57.41 -54.98 -52.76 -50.65 -48.55 -46.36 -44.02 -40.44 -36.57 -32.64 -28.38 -23.48 -17.75 -10.71  -2.18   0.05  -3.16 -10.42 -16.56 -21.02 -25.02 -28.34 -31.20 -33.73 -36.03 -38.20 -40.96 -43.04 -44.96 -46.78 -48.53
  2.042 14.152 -79.90 -79.75 -79.22 -77.79 -75.11 -71.55 -67.81 -64.30 -61.17 -58.43 -56.02 -53.82 -51.72 -49.64 -47.49 -45.18 -41.52 -37.60 -33.69 -29.50 -24.75 -19.30 -12.74  -4.32   0.20  -1.76  -8.62 -15.19 -19.88 -24.08 -27.53 -30.49 -33.09 -35.43 -37.64 -40.41 -42.51 -44.45 -46.29 -48.05
  2.095 14.280 -79.91 -79.80 -79.38 -78.20 -75.81 -72.46 -68.82 -65.35 -62.24 -59.52 -57.11 -54.93 -52.85 -50.79 -48.66 -46.38 -42.63 -38.64 -34.72 -30.59 -25.97 -20.76 -14.63  -6.66  -0.02  -0.80  -6.73 -13.72 -18.68 -23.10 -26.70 -29.76 -32.43 -34.83 -37.07 -39.86 -41.98 -43.93 -45.79 -47.56
  2.149 14.408 -79.92 -79.83 -79.51 -78.55 -76.49 -73.39 -69.87 -66.46 -63.37 -60.67 -58.28 -56.10 -54.05 -52.01 -49.90 -47.65 -43.77 -39.68 -35.75 -31.66 -27.15 -22.14 -16.38  -8.97  -0.90  -0.24  -4.85 -12.14 -17.40 -22.07 -25.83 -29.00 -31.75 -34.21 -36.49 -39.30 -41.44 -43.42 -45.29 -47.07
  2.205 14.535 -79.93 -79.86 -79.62 -78.87 -77.13 -74.33 -70.97 -67.63 -64.59 -61.90 -59.52 -57.37 -55.32 -53.30 -51.22 -49.00 -44.94 -40.74 -36.77 -32.71 -28.29 -23.47 -18.03 -11.16  -2.56   0.06  -3.10 -10.45 -16.04 -20.99 -24.94 -28.23 -31.06 -33.58 -35.90 -38.73 -40.90 -42.90 -44.78 -46.58
  2.261 14.662 -79.93 -79.89 -79.70 -79.13 -77.73 -75.27 -72.13 -68.89 -65.89 -63.23 -60.87 -58.73 -56.71 -54.71 -52.64 -50.45 -46.18 -41.82 -37.80 -33.75 -29.41 -24.73 -19.58 -13.20  -4.76   0.13  -1.67  -8.64 -14.59 -19.85 -24.00 -27.42 -30.35 -32.93 -35.31 -38.15 -40.35 -42.37 -44.27 -46.09
  2.320 14.790 -79.94 -79.90 -79.78 -79.36 -78.27 -76.20 -73.34 -70.25 -67.32 -64.69 -62.36 -60.24 -58.23 -56.24 -54.20 -52.04 -47.47 -42.92 -38.83 -34.78 -30.50 -25.96 -21.05 -15.10  -7.13  -0.20  -0.71  -6.75 -13.05 -18.65 -23.02 -26.59 -29.62 -32.28 -34.70 -37.56 -39.79 -41.84 -43.76 -45.59
  2.380 14.918 -79.94 -79.92 -79.83 -79.54 -78.75 -77.09 -74.59 -71.71 -68.89 -66.32 -64.02 -61.92 -59.93 -57.96 -55.95 -53.81 -48.86 -44.06 -39.87 -35.81 -31.57 -27.14 -22.44 -16.88  -9.46  -1.22  -0.18  -4.84 -11.39 -17.37 -22.00 -25.73 -28.87 -31.61 -34.09 -36.97 -39.23 -41.30 -43.25 -45.09
  2.441 15.045 -79.94 -79.93 -79.87 -79.68 -79.14 -77.92 -75.88 -73.30 -70.65 -68.16 -65.91 -63.84 -61.88 -59.94 -57.94 -55.83 -50.35 -45.24 -40.93 -36.83 -32.62 -28.30 -23.78 -18.55 -11.67  -2.99   0.05  -3.05  -9.64 -16.01 -20.92 -24.84 -28.10 -30.92 -33.46 -36.37 -38.66 -40.76 -42.73 -44.59
  2.504 15.172 -79.94 -79.94 -79.90 -79.79 -79.46 -78.65 -77.14 -75.01 -72.63 -70.30 -68.13 -66.12 -64.19 -62.28 -60.31 -58.22 -51.98 -46.47 -42.01 -37.86 -33.67 -29.42 -25.07 -20.13 -13.73  -5.24   0.03  -1.60  -7.81 -14.56 -19.79 -23.91 -27.30 -30.21 -32.82 -35.75 -38.09 -40.21 -42.20 -44.08
  2.569 15.300 -79.94 -79.94 -79.92 -79.87 -79.69 -79.25 -78.31 -76.79 -74.88 -72.83 -70.83 -68.92 -67.07 -65.21 -63.28 -61.23 -53.82 -47.78 -43.11 -38.90 -34.71 -30.52 -26.32 -21.63 -15.66  -7.64  -0.43  -0.63  -5.96 -13.02 -18.59 -22.94 -26.48 -29.49 -32.17 -35.13 -37.50 -39.66 -41.67 -43.57
  2.635 15.428 -79.95 -79.94 -79.94 -79.92 -79.85 -79.67 -79.25 -78.46 -77.29 -75.83 -74.24 -72.60 -70.93 -69.20 -67.37 -65.39 -55.93 -49.17 -44.26 -39.95 -35.74 -31.61 -27.53 -23.06 -17.47 -10.00  -1.58  -0.13  -4.19 -11.36 -17.31 -21.92 -25.62 -28.75 -31.50 -34.49 -36.91 -39.10 -41.14 -43.05
  2.703 15.555 -79.95 -79.95 -79.94 -79.94 -79.93 -79.90 -79.82 -79.65 -79.35 -78.89 -78.26 -77.46 -76.50 -75.34 -73.97 -72.35 -58.48 -50.67 -45.44 -41.01 -36.78 -32.69 -28.71 -24.45 -19.18 -12.23  -3.45   0.04  -2.65  -9.61 -15.96 -20.85 -24.74 -27.98 -30.82 -33.84 -36.31 -38.53 -40.60 -42.54
  2.773 15.682 -79.95 -79.95 -79.95 -79.95 -79.94 -79.94 -79.93 -79.92 -79.89 -79.83 -79.76 -79.64 -79.48 -79.24 -78.88 -78.35 -61.73 -52.32 -46.69 -42.10 -37.82 -33.75 -29.87 -25.78 -20.80 -14.32  -5.75  -0.10  -1.49  -7.77 -14.51 -19.72 -23.81 -27.19 -30.12 -33.17 -35.69 -37.96 -40.05 -42.01
  2.845 15.810 -79.95 -79.94 -79.94 -79.93 -79.91 -79.83 -79.64 -79.27 -78.65 -77.77 -76.69 -75.46 -74.11 -72.63 -71.00 -69.19 -66.41 -54.18 -48.00 -43.22 -38.87 -34.81 -31.01 -27.08 -22.35 -16.29  -8.19  -0.69  -0.71  -5.91 -12.96 -18.52 -22.84 -26.37 -29.40 -32.50 -35.07 -37.37 -39.50 -41.48
  2.918 15.938 -79.95 -79.94 -79.94 -79.91 -79.82 -79.60 -79.08 -78.14 -76.79 -75.19 -73.50 -71.80 -70.10 -68.38 -66.57 -64.64 -74.95 -56.33 -49.41 -44.37 -39.94 -35.87 -32.14 -28.35 -23.84 -18.14 -10.57  -1.97  -0.19  -4.13 -11.31 -17.25 -21.83 -25.52 -28.66 -31.80 -34.43 -36.78 -38.94 -40.95
  2.994 16.065 -79.94 -79.94 -79.93 -79.87 -79.71 -79.28 -78.38 -76.91 -75.03 -73.03 -71.08 -69.21 -67.41 -65.61 -63.77 -61.81 -74.95 -58.91 -50.93 -45.58 -41.02 -36.94 -33.26 -29.60 -25.28 -19.90 -12.84  -3.93   0.17  -2.59  -9.55 -15.90 -20.77 -24.64 -27.90 -31.09 -33.78 -36.18 -38.38 -40.41
  3.071 16.192 -79.94 -79.94 -79.91 -79.83 -79.57 -78.92 -77.64 -75.74 -73.53 -71.31 -69.23 -67.29 -65.45 -63.63 -61.77 -59.81 -67.27 -62.25 -52.60 -46.84 -42.13 -38.02 -34.38 -30.83 -26.68 -21.58 -14.97  -6.28   0.36  -1.42  -7.71 -14.46 -19.64 -23.72 -27.12 -30.36 -33.12 -35.57 -37.80 -39.87
  3.150 16.320 -79.94 -79.94 -79.90 -79.78 -79.42 -78.54 -76.92 -74.70 -72.27 -69.92 -67.77 -65.80 -63.93 -62.11 -60.24 -58.29 -63.33 -67.10 -54.49 -48.18 -43.28 -39.10 -35.50 -32.05 -28.06 -23.19 -16.98  -8.75   0.14  -0.65  -5.84 -12.91 -18.46 -22.76 -26.30 -29.61 -32.44 -34.95 -37.22 -39.32
  3.232 16.448 -79.94 -79.93 -79.89 -79.73 -79.26 -78.15 -76.24 -73.78 -71.20 -68.78 -66.59 -64.59 -62.72 -60.89 -59.03 -57.08 -60.78 -76.08 -56.67 -49.61 -44.46 -40.21 -36.62 -33.27 -29.41 -24.75 -18.89 -11.16  -0.83  -0.15  -4.05 -11.26 -17.19 -21.76 -25.46 -28.83 -31.75 -34.31 -36.63 -38.76
  3.315 16.575 -79.94 -79.93 -79.87 -79.67 -79.09 -77.78 -75.62 -72.97 -70.29 -67.82 -65.60 -63.59 -61.72 -59.89 -58.03 -56.09 -58.94 -74.26 -59.32 -51.16 -45.70 -41.34 -37.76 -34.49 -30.75 -26.27 -20.71 -13.46  -2.59   0.18  -2.51  -9.51 -15.85 -20.70 -24.59 -28.04 -31.04 -33.67 -36.03 -38.20
  3.401 16.703 -79.94 -79.93 -79.86 -79.61 -78.92 -77.42 -75.05 -72.27 -69.51 -67.00 -64.77 -62.75 -60.88 -59.05 -57.20 -55.26 -57.53 -67.12 -62.75 -52.87 -47.00 -42.51 -38.92 -35.72 -32.09 -27.77 -22.45 -15.63  -4.80   0.31  -1.34  -7.66 -14.41 -19.58 -23.67 -27.21 -30.31 -33.01 -35.42 -37.63
  3.489 16.830 -79.94 -79.92 -79.84 -79.55 -78.76 -77.07 -74.54 -71.64 -68.83 -66.29 -64.05 -62.03 -60.16 -58.33 -56.48 -54.56 -56.39 -63.36 -67.79 -54.80 -48.38 -43.71 -40.10 -36.97 -33.43 -29.24 -24.14 -17.69  -7.12  -0.01  -0.59  -5.78 -12.87 -18.40 -22.72 -26.36 -29.56 -32.33 -34.80 -37.05
  3.579 16.957 -79.94 -79.92 -79.82 -79.50 -78.59 -76.75 -74.08 -71.09 -68.24 -65.68 -63.43 -61.41 -59.53 -57.71 -55.87 -53.95 -55.46 -60.90 -77.19 -57.04 -49.85 -44.96 -41.30 -38.24 -34.78 -30.71 -25.79 -19.64  -9.36  -1.09  -0.11  -3.98 -11.22 -17.15 -21.73 -25.47 -28.79 -31.64 -34.17 -36.46
  3.671 17.085 -79.94 -79.91 -79.81 -79.44 -78.44 -76.46 -73.66 -70.60 -67.72 -65.15 -62.89 -60.87 -58.99 -57.17 -55.34 -53.43 -54.68 -59.11 -73.66 -59.76 -51.46 -46.27 -42.55 -39.54 -36.15 -32.18 -27.41 -21.52 -11.45  -2.93   0.18  -2.43  -9.47 -15.81 -20.68 -24.55 -27.99 -30.93 -33.53 -35.86
